138018;Swiping Down
13802;Zooming Out
138027;Swiping Right
138028;Swiping Up
138029;Swiping Right
13803;Swiping Right
138033;Swiping Down
138034;Swiping Down
138039;Swiping Up
138041;Swiping Left
138043;Swiping Up
138047;Swiping Up
138048;Doing other things
13805;Zooming Out
138050;Zooming Out
138055;Swiping Left
138057;Zooming In
138059;Swiping Down
13806;Swiping Right
138062;Zooming In
138063;Zooming Out
138064;Swiping Down
138066;Doing other things
138067;Swiping Left
138068;Doing other things
138069;Doing other things
13807;Swiping Up
138070;Zooming In
138071;Swiping Right
138076;Swiping Down
138087;Doing other things
138091;Zooming In
138093;Swiping Up
138094;Zooming In
138095;Swiping Up
138098;Swiping Down
13810;Doing other things
138100;Swiping Down
138103;Swiping Left
138105;Swiping Left
138106;Swiping Down
138109;Swiping Down
13811;Zooming Out
138110;Swiping Right
138112;Doing other things
138117;Zooming In
138118;Swiping Left
138119;Swiping Left
138121;Zooming In
138122;Zooming Out
138123;Doing other things
138124;Doing other things
138125;Doing other things
138127;Swiping Left
138137;Zooming In
138141;Zooming Out
138142;Swiping Up
138148;Swiping Up
138150;Zooming Out
138151;Doing other things
138152;Doing other things
138153;Swiping Up
138155;Doing other things
138156;Swiping Down
138162;Doing other things
138163;Doing other things
138164;Swiping Up
138167;Doing other things
138168;Zooming In
138174;Swiping Up
138175;Zooming Out
138177;Doing other things
13818;Doing other things
138182;Swiping Right
138183;Swiping Up
138185;Zooming In
138188;Doing other things
13819;Swiping Up
138190;Swiping Up
138191;Swiping Right
138193;Swiping Up
138194;Doing other things
138197;Doing other things
138199;Swiping Down
1382;Swiping Right
138200;Swiping Down
138203;Zooming Out
138204;Zooming Out
138208;Doing other things
138209;Doing other things
13821;Doing other things
138210;Swiping Up
138211;Swiping Up
138212;Swiping Up
138216;Doing other things
138217;Swiping Right
138220;Zooming In
138221;Zooming In
138222;Swiping Down
138223;Doing other things
138225;Zooming Out
138227;Zooming Out
138228;Zooming Out
138231;Swiping Down
138233;Doing other things
138234;Doing other things
138242;Swiping Up
138244;Swiping Left
138245;Doing other things
138249;Swiping Down
138250;Zooming Out
138256;Swiping Right
138261;Doing other things
138262;Swiping Right
138269;Doing other things
138270;Zooming In
138273;Swiping Up
138275;Doing other things
138279;Zooming In
138280;Doing other things
138282;Zooming In
138284;Swiping Right
13829;Zooming Out
138290;Zooming Out
138291;Doing other things
138294;Swiping Down
138295;Swiping Right
138297;Swiping Up
138298;Doing other things
138299;Swiping Down
1383;Doing other things
138300;Swiping Right
138302;Zooming In
138305;Swiping Down
138306;Swiping Left
138307;Doing other things
138308;Doing other things
138309;Swiping Down
138310;Doing other things
138312;Swiping Down
138322;Swiping Down
138323;Swiping Up
138325;Swiping Right
138327;Doing other things
138331;Swiping Right
138335;Doing other things
138336;Swiping Right
138337;Zooming Out
138341;Zooming In
138342;Swiping Left
138343;Swiping Down
138347;Zooming Out
13835;Swiping Down
138351;Zooming Out
138352;Doing other things
138353;Swiping Right
138357;Zooming Out
138358;Doing other things
138360;Doing other things
138362;Swiping Down
138374;Swiping Left
138375;Zooming Out
138381;Doing other things
138384;Swiping Left
138389;Swiping Right
13839;Swiping Up
138390;Swiping Down
138391;Swiping Up
138392;Doing other things
138395;Swiping Right
138397;Swiping Down
138401;Zooming Out
138402;Swiping Down
138403;Swiping Left
138404;Swiping Down
138405;Zooming In
138406;Swiping Down
138410;Swiping Right
138417;Swiping Up
13842;Doing other things
138421;Swiping Up
138423;Swiping Down
13843;Swiping Right
138430;Swiping Up
138432;Doing other things
138435;Doing other things
138436;Swiping Right
138437;Swiping Down
13844;Doing other things
138440;Swiping Down
138441;Doing other things
138442;Doing other things
138445;Doing other things
138447;Doing other things
13845;Swiping Right
138450;Doing other things
138454;Doing other things
138456;Doing other things
138460;Zooming In
138461;Swiping Down
138462;Swiping Right
138464;Swiping Left
138465;Zooming In
138466;Swiping Right
138467;Zooming Out
138469;Swiping Down
138474;Zooming In
138475;Doing other things
138477;Doing other things
138479;Doing other things
138484;Zooming In
138486;Swiping Up
138488;Swiping Left
13849;Swiping Left
138490;Zooming In
138491;Swiping Down
138492;Zooming In
138494;Doing other things
138495;Zooming In
138497;Swiping Up
138501;Doing other things
138502;Doing other things
138504;Swiping Left
138505;Zooming In
138508;Swiping Left
138509;Doing other things
13851;Swiping Up
138510;Swiping Right
138511;Doing other things
138512;Zooming In
138513;Zooming Out
138514;Doing other things
138515;Doing other things
138517;Swiping Right
138518;Zooming In
13852;Zooming In
138520;Doing other things
138523;Doing other things
138524;Doing other things
138525;Doing other things
138526;Zooming Out
138527;Zooming Out
138528;Zooming In
138529;Swiping Up
13853;Swiping Up
138530;Zooming Out
138533;Doing other things
13854;Swiping Left
138540;Swiping Down
138541;Zooming In
138542;Swiping Left
138544;Swiping Down
138546;Swiping Down
138554;Swiping Up
138559;Zooming In
138564;Swiping Up
138565;Doing other things
138571;Doing other things
138577;Doing other things
138581;Zooming Out
138583;Swiping Down
138586;Swiping Left
138587;Swiping Left
138588;Swiping Right
138589;Zooming Out
13859;Swiping Right
138591;Doing other things
138596;Swiping Up
138598;Doing other things
138599;Doing other things
13860;Swiping Down
138600;Zooming In
138603;Swiping Up
138604;Doing other things
138607;Swiping Up
138608;Swiping Left
138610;Swiping Up
138612;Swiping Down
138613;Zooming In
138615;Doing other things
138617;Swiping Right
138618;Swiping Up
138619;Swiping Up
13862;Doing other things
138620;Swiping Left
138621;Zooming In
138622;Doing other things
138623;Zooming Out
138624;Doing other things
138626;Doing other things
138628;Swiping Right
138630;Swiping Down
138632;Swiping Left
138634;Swiping Left
138636;Zooming Out
138638;Zooming In
138640;Swiping Up
138642;Swiping Left
138645;Swiping Left
138649;Zooming Out
13865;Swiping Left
138650;Doing other things
138656;Zooming In
138658;Zooming Out
138659;Swiping Right
138662;Doing other things
138663;Swiping Left
138664;Zooming In
138665;Doing other things
138668;Zooming In
138671;Doing other things
138673;Doing other things
138674;Swiping Up
138675;Zooming Out
138678;Swiping Right
138679;Swiping Down
138681;Zooming In
138682;Doing other things
138684;Swiping Down
138685;Doing other things
138686;Zooming In
138687;Swiping Down
138690;Swiping Right
138694;Zooming In
138696;Doing other things
138698;Zooming In
138699;Doing other things
13870;Doing other things
138700;Swiping Right
138702;Swiping Down
138704;Swiping Left
138706;Doing other things
138709;Doing other things
138713;Swiping Up
138716;Doing other things
138720;Swiping Right
138721;Zooming Out
138723;Zooming In
138725;Zooming Out
138726;Swiping Right
138728;Doing other things
138731;Swiping Left
138732;Doing other things
138733;Swiping Right
138736;Doing other things
138744;Swiping Down
138745;Zooming In
138746;Swiping Down
138748;Swiping Right
138751;Swiping Down
138752;Doing other things
138756;Swiping Down
138758;Swiping Right
138759;Swiping Left
138760;Zooming Out
138762;Swiping Right
138763;Zooming In
138767;Swiping Right
138768;Swiping Down
138769;Swiping Right
138770;Doing other things
138771;Swiping Right
138773;Zooming In
138774;Doing other things
138777;Swiping Left
138778;Swiping Left
138779;Swiping Right
13878;Swiping Left
138781;Doing other things
138782;Swiping Right
138784;Zooming In
138785;Doing other things
138789;Zooming In
138790;Doing other things
138791;Swiping Down
138795;Doing other things
138796;Swiping Left
138797;Swiping Right
13880;Swiping Left
138801;Swiping Right
138802;Swiping Left
138803;Zooming Out
138804;Zooming Out
138805;Swiping Right
138807;Swiping Up
138809;Zooming In
13881;Zooming In
138810;Swiping Left
138811;Swiping Up
138814;Swiping Right
138816;Swiping Left
138818;Zooming Out
138819;Swiping Left
138820;Swiping Right
138821;Doing other things
138823;Swiping Up
138824;Zooming In
138828;Zooming Out
138831;Swiping Left
138833;Swiping Down
138834;Swiping Right
138835;Swiping Right
138837;Zooming Out
138838;Doing other things
138841;Doing other things
138842;Swiping Left
138844;Swiping Left
138846;Swiping Down
138848;Swiping Right
138849;Swiping Up
138853;Swiping Left
138856;Zooming Out
138858;Zooming Out
13886;Swiping Right
138860;Swiping Right
138861;Swiping Left
138862;Zooming In
138866;Swiping Right
138867;Swiping Left
13887;Swiping Left
138870;Doing other things
138873;Zooming In
138874;Zooming Out
138879;Zooming Out
138884;Swiping Up
138888;Swiping Left
138890;Zooming In
138891;Swiping Down
138893;Swiping Right
138894;Swiping Left
138895;Swiping Down
1389;Swiping Up
138900;Swiping Right
138906;Doing other things
138907;Swiping Up
138908;Doing other things
138910;Zooming In
138914;Swiping Right
138915;Swiping Right
138916;Swiping Left
138917;Zooming In
13892;Zooming In
138924;Swiping Right
138929;Swiping Up
138930;Swiping Right
138934;Swiping Left
138938;Swiping Left
138940;Doing other things
138942;Swiping Up
138946;Doing other things
138948;Swiping Right
138952;Doing other things
138953;Zooming Out
138954;Swiping Left
138955;Zooming In
13896;Swiping Down
138961;Doing other things
138962;Zooming Out
138964;Doing other things
138966;Swiping Up
13897;Doing other things
138971;Zooming Out
138972;Zooming In
138974;Swiping Up
138975;Doing other things
138977;Swiping Up
138981;Swiping Down
138982;Zooming In
138985;Swiping Left
138989;Swiping Left
138993;Zooming Out
138996;Swiping Down
138997;Doing other things
138999;Zooming In
13900;Swiping Down
139000;Zooming Out
139001;Zooming In
139006;Doing other things
139007;Swiping Right
139009;Doing other things
13901;Swiping Up
139011;Swiping Right
139012;Doing other things
139013;Swiping Down
139014;Zooming Out
139015;Swiping Down
139016;Doing other things
139018;Doing other things
13902;Swiping Down
139020;Zooming In
139023;Doing other things
139024;Zooming Out
139025;Swiping Down
139026;Doing other things
13903;Zooming Out
139032;Swiping Left
139034;Doing other things
139036;Swiping Right
139039;Swiping Down
13904;Doing other things
139043;Zooming Out
139048;Zooming In
139049;Zooming Out
13905;Zooming Out
139050;Zooming In
139051;Swiping Left
139056;Doing other things
139060;Doing other things
139063;Swiping Right
13907;Doing other things
139074;Swiping Down
139075;Zooming Out
139076;Swiping Down
139081;Zooming In
139084;Swiping Down
139085;Swiping Up
139088;Swiping Left
13909;Zooming In
139090;Doing other things
139092;Swiping Right
139093;Swiping Down
139094;Zooming In
139099;Doing other things
1391;Doing other things
139100;Doing other things
139101;Swiping Left
139102;Swiping Up
139103;Swiping Down
139110;Swiping Up
139111;Swiping Right
139112;Swiping Right
139117;Swiping Down
13912;Swiping Left
139120;Doing other things
139121;Swiping Left
139124;Zooming In
139127;Swiping Right
139128;Swiping Right
139130;Doing other things
139131;Swiping Up
139134;Swiping Down
139135;Swiping Down
139136;Doing other things
139137;Zooming Out
139138;Swiping Left
13914;Zooming In
139144;Zooming Out
139147;Zooming In
139148;Swiping Down
139150;Doing other things
139151;Swiping Right
139153;Zooming In
139156;Doing other things
139157;Swiping Right
13916;Zooming Out
139165;Zooming Out
139171;Zooming Out
139173;Swiping Down
139174;Swiping Down
139181;Swiping Left
139182;Swiping Right
139183;Swiping Right
139184;Swiping Right
139186;Swiping Up
139191;Swiping Down
139192;Zooming In
139194;Zooming Out
139195;Doing other things
139197;Swiping Down
139198;Swiping Down
139202;Swiping Up
139203;Zooming In
139204;Swiping Left
139205;Swiping Down
139206;Zooming Out
139207;Zooming Out
139211;Swiping Down
139218;Zooming In
139220;Swiping Left
139221;Doing other things
139223;Zooming In
139225;Swiping Left
139227;Zooming In
139228;Zooming In
139229;Swiping Up
13923;Zooming Out
139231;Doing other things
139233;Doing other things
139234;Swiping Right
139235;Zooming In
139238;Swiping Right
139239;Swiping Left
13924;Swiping Left
139240;Swiping Right
139241;Zooming Out
139246;Zooming Out
139248;Swiping Up
13925;Swiping Left
139250;Swiping Left
139257;Swiping Up
139258;Swiping Down
139259;Swiping Left
139263;Swiping Right
139267;Doing other things
139268;Swiping Down
139269;Doing other things
13927;Doing other things
139270;Zooming In
139274;Swiping Left
139277;Swiping Left
139278;Swiping Up
139279;Zooming Out
13928;Swiping Left
139280;Swiping Up
139281;Swiping Left
139287;Swiping Right
139288;Swiping Up
13929;Swiping Up
139290;Swiping Right
139291;Swiping Left
139292;Doing other things
139293;Doing other things
139297;Swiping Left
139298;Swiping Right
1393;Doing other things
139301;Zooming In
139303;Swiping Down
139306;Swiping Right
139307;Zooming Out
139309;Doing other things
139311;Zooming Out
139313;Swiping Left
139314;Doing other things
139317;Doing other things
139319;Swiping Right
139322;Zooming In
139324;Swiping Down
139327;Doing other things
139329;Swiping Up
139333;Doing other things
139334;Doing other things
139341;Swiping Up
139342;Zooming In
139343;Zooming Out
139345;Doing other things
139347;Zooming Out
139348;Swiping Up
13935;Doing other things
139351;Zooming In
139352;Swiping Up
139353;Zooming Out
139354;Zooming In
139361;Zooming Out
139362;Zooming In
139363;Zooming Out
139366;Swiping Up
139367;Doing other things
13937;Zooming In
139371;Swiping Down
139372;Zooming In
139373;Swiping Right
139375;Zooming In
139378;Zooming In
139379;Zooming In
139382;Swiping Down
139384;Zooming In
139385;Doing other things
139386;Doing other things
139387;Zooming In
13939;Zooming In
139390;Zooming In
139395;Swiping Right
139397;Swiping Down
13940;Swiping Up
139400;Swiping Down
139403;Swiping Right
139407;Swiping Up
139408;Doing other things
13941;Doing other things
139423;Swiping Up
139427;Zooming In
139429;Swiping Down
13943;Swiping Left
139433;Swiping Down
139435;Swiping Right
139437;Doing other things
139438;Doing other things
139439;Swiping Left
13944;Swiping Down
139441;Doing other things
139442;Swiping Left
139443;Swiping Up
139447;Swiping Down
139449;Doing other things
139451;Zooming In
139455;Swiping Down
139457;Zooming Out
139460;Swiping Down
139461;Doing other things
139462;Swiping Left
139464;Zooming In
139465;Swiping Right
139466;Zooming Out
139470;Swiping Right
139471;Doing other things
139473;Swiping Up
139475;Swiping Up
139476;Swiping Up
139479;Zooming In
139480;Swiping Left
139481;Doing other things
139483;Zooming In
13949;Swiping Down
139491;Doing other things
139492;Swiping Right
139494;Doing other things
139495;Zooming Out
139496;Swiping Down
139497;Swiping Right
139499;Swiping Down
13950;Swiping Right
139500;Swiping Down
139503;Swiping Right
139504;Zooming Out
139508;Swiping Up
13951;Swiping Up
139511;Swiping Left
139512;Swiping Left
139513;Swiping Left
139514;Swiping Left
139517;Zooming In
139520;Swiping Left
139522;Swiping Down
139525;Zooming In
139526;Zooming In
139528;Doing other things
139532;Swiping Down
139533;Swiping Up
139538;Doing other things
13954;Zooming Out
139542;Zooming In
139546;Doing other things
139548;Swiping Right
139549;Doing other things
139550;Zooming Out
139552;Zooming In
139553;Zooming In
139554;Zooming Out
139556;Zooming In
139558;Swiping Up
139561;Swiping Down
139563;Swiping Left
139566;Doing other things
139568;Doing other things
139569;Doing other things
139570;Swiping Left
139575;Doing other things
139577;Doing other things
13958;Swiping Left
139582;Swiping Down
139584;Swiping Down
139585;Doing other things
139586;Doing other things
139587;Doing other things
139588;Zooming In
139591;Zooming Out
139593;Swiping Left
139595;Swiping Up
139596;Zooming In
139597;Swiping Right
139598;Swiping Left
1396;Doing other things
139600;Doing other things
139602;Swiping Up
139603;Zooming Out
139604;Swiping Up
139605;Swiping Left
139606;Zooming Out
139607;Swiping Left
13961;Swiping Down
139610;Swiping Down
139611;Swiping Down
139615;Swiping Left
139616;Swiping Down
139617;Zooming Out
139618;Swiping Up
139619;Swiping Left
13962;Swiping Left
139620;Zooming In
139622;Swiping Up
139623;Swiping Down
139624;Swiping Right
139625;Doing other things
139626;Swiping Up
13963;Zooming In
139630;Doing other things
139638;Zooming Out
139639;Swiping Down
139640;Swiping Left
139642;Doing other things
139643;Swiping Right
139644;Swiping Down
139646;Swiping Right
139647;Doing other things
13965;Swiping Up
139651;Swiping Left
139653;Swiping Down
139655;Swiping Up
139656;Swiping Down
139657;Swiping Up
139658;Zooming Out
139659;Doing other things
13966;Swiping Up
139660;Zooming In
139664;Zooming Out
139665;Swiping Right
139666;Swiping Up
139667;Zooming Out
139669;Swiping Right
13967;Zooming Out
139672;Swiping Up
139675;Swiping Right
139677;Zooming In
139678;Swiping Right
139679;Swiping Up
139681;Swiping Left
139684;Zooming Out
139685;Doing other things
13969;Swiping Left
139691;Swiping Down
139696;Doing other things
139697;Zooming In
139699;Zooming In
1397;Swiping Down
139700;Swiping Right
139701;Doing other things
139702;Doing other things
139703;Swiping Down
139704;Swiping Up
139705;Doing other things
139706;Doing other things
139708;Zooming In
13971;Swiping Up
139710;Zooming In
139713;Swiping Up
139714;Doing other things
139715;Zooming In
139717;Zooming In
13972;Swiping Down
139723;Doing other things
139725;Doing other things
139726;Swiping Left
139727;Zooming Out
139729;Doing other things
139730;Zooming In
139732;Doing other things
139735;Swiping Right
139736;Zooming In
13974;Zooming In
139741;Swiping Up
139742;Swiping Left
139744;Zooming Out
139747;Doing other things
139748;Swiping Up
13975;Swiping Up
139751;Swiping Right
139753;Swiping Left
139755;Doing other things
139757;Zooming Out
139759;Doing other things
13976;Doing other things
139761;Doing other things
139763;Zooming In
139765;Swiping Right
139768;Doing other things
139769;Swiping Down
139771;Swiping Down
139772;Zooming In
139776;Swiping Left
139777;Swiping Right
139778;Doing other things
139779;Doing other things
139780;Swiping Right
139783;Zooming Out
139784;Swiping Down
139785;Swiping Up
139786;Zooming In
139787;Swiping Right
13979;Swiping Left
139790;Swiping Down
139791;Swiping Up
139792;Swiping Up
139796;Swiping Up
139798;Doing other things
1398;Swiping Right
13980;Swiping Up
139800;Zooming In
139801;Swiping Down
139802;Zooming In
139804;Swiping Down
139805;Swiping Down
139806;Zooming Out
139807;Zooming In
139808;Doing other things
139809;Swiping Left
13981;Zooming In
139813;Doing other things
139814;Doing other things
13982;Swiping Right
139822;Swiping Up
139825;Doing other things
139826;Doing other things
139833;Swiping Left
139834;Swiping Down
139837;Doing other things
139838;Swiping Down
13984;Swiping Down
139840;Swiping Up
139848;Swiping Left
139849;Swiping Down
139852;Doing other things
139853;Zooming In
139856;Swiping Down
139858;Swiping Down
13986;Zooming In
139862;Swiping Up
139863;Zooming Out
139864;Swiping Right
139867;Swiping Left
139869;Zooming Out
139870;Swiping Down
139872;Zooming In
139875;Swiping Up
139876;Swiping Right
139878;Swiping Up
139886;Zooming Out
139889;Zooming Out
139897;Zooming Out
139899;Doing other things
1399;Swiping Right
139900;Zooming Out
139902;Doing other things
139903;Swiping Up
139905;Swiping Up
139906;Swiping Down
139907;Swiping Down
13991;Doing other things
139912;Zooming Out
139913;Swiping Up
139915;Swiping Up
139917;Doing other things
139918;Swiping Right
139920;Swiping Right
139921;Swiping Up
139922;Doing other things
139929;Zooming Out
13993;Doing other things
139933;Doing other things
139935;Doing other things
139938;Swiping Up
139939;Swiping Up
13994;Swiping Right
139941;Swiping Down
139943;Doing other things
139944;Zooming Out
139946;Zooming Out
139948;Zooming In
139949;Swiping Left
139955;Zooming In
139958;Zooming Out
13996;Swiping Up
139960;Swiping Right
139961;Swiping Left
139965;Zooming In
139968;Zooming In
139970;Zooming In
139971;Swiping Left
139977;Doing other things
139980;Swiping Up
139982;Swiping Up
139985;Swiping Up
139988;Doing other things
139993;Swiping Down
139994;Swiping Left
139998;Swiping Down
139999;Swiping Left
1400;Swiping Up
140001;Doing other things
140002;Swiping Right
140009;Swiping Up
140016;Doing other things
140018;Zooming In
140019;Zooming In
140020;Swiping Left
140022;Swiping Down
14003;Swiping Left
140030;Swiping Right
140034;Zooming Out
140037;Swiping Up
140038;Swiping Down
140040;Swiping Down
140046;Swiping Down
140047;Swiping Up
14005;Swiping Up
140050;Doing other things
140053;Zooming Out
140055;Swiping Left
14006;Swiping Down
140062;Swiping Up
140064;Swiping Down
140065;Doing other things
140066;Doing other things
140067;Doing other things
140069;Doing other things
140070;Doing other things
140071;Zooming Out
140072;Swiping Up
140074;Swiping Up
140075;Zooming Out
140078;Swiping Right
140079;Doing other things
140080;Swiping Right
140081;Swiping Left
140082;Zooming Out
140083;Swiping Down
140086;Swiping Right
140087;Zooming Out
140088;Zooming In
140089;Doing other things
14009;Swiping Right
140092;Zooming Out
140096;Swiping Right
1401;Zooming Out
14010;Zooming In
140100;Zooming In
140103;Swiping Up
140108;Swiping Up
14011;Swiping Up
140111;Swiping Left
140113;Swiping Left
140115;Swiping Down
140117;Swiping Down
140119;Swiping Right
14012;Doing other things
140121;Swiping Right
140123;Zooming In
140125;Swiping Down
140126;Swiping Up
140127;Swiping Right
140134;Doing other things
140140;Swiping Right
140144;Swiping Left
140146;Zooming In
140147;Doing other things
140148;Swiping Down
140155;Swiping Down
140157;Zooming Out
140159;Swiping Right
14016;Zooming In
140161;Doing other things
140163;Swiping Down
140164;Swiping Right
140165;Zooming In
140166;Doing other things
140167;Swiping Down
14017;Doing other things
140179;Swiping Right
14018;Doing other things
140182;Swiping Right
140184;Swiping Right
140188;Zooming In
140191;Swiping Down
140194;Swiping Right
140198;Swiping Left
1402;Zooming Out
140200;Swiping Left
140203;Zooming Out
140204;Swiping Right
140205;Swiping Down
140207;Doing other things
14021;Zooming Out
140212;Doing other things
140220;Swiping Down
140221;Zooming Out
140225;Zooming Out
140227;Swiping Down
140228;Doing other things
140229;Doing other things
140230;Swiping Down
140231;Swiping Up
140232;Doing other things
140233;Swiping Down
140236;Swiping Up
14024;Doing other things
140241;Swiping Up
140244;Swiping Down
140246;Swiping Up
140248;Swiping Left
14025;Swiping Right
140250;Doing other things
140251;Zooming In
140257;Swiping Right
14026;Swiping Left
140260;Zooming In
140262;Zooming Out
140265;Swiping Left
140266;Doing other things
140269;Zooming Out
14027;Swiping Up
140270;Swiping Up
140271;Doing other things
140272;Zooming Out
140274;Swiping Up
140275;Zooming Out
140277;Swiping Right
14028;Zooming In
140281;Zooming In
140282;Doing other things
140285;Doing other things
14029;Doing other things
140291;Swiping Up
140294;Swiping Right
140295;Swiping Up
140297;Swiping Left
1403;Swiping Down
14030;Doing other things
140300;Zooming In
140301;Swiping Down
140302;Zooming In
140307;Swiping Left
140309;Zooming In
14031;Swiping Left
140315;Zooming Out
140317;Zooming Out
140321;Doing other things
140322;Swiping Down
140326;Zooming Out
140327;Swiping Up
140329;Zooming Out
14033;Doing other things
140330;Swiping Left
140331;Swiping Up
140334;Swiping Right
140337;Swiping Down
140338;Swiping Up
140339;Swiping Up
140340;Doing other things
140345;Swiping Right
140348;Swiping Up
14035;Swiping Left
140350;Zooming Out
140353;Swiping Up
140355;Doing other things
140356;Zooming In
140358;Swiping Up
140359;Swiping Up
14036;Zooming Out
140360;Zooming Out
140362;Swiping Down
140366;Zooming Out
140368;Doing other things
140369;Doing other things
140371;Swiping Left
140375;Swiping Up
140378;Zooming Out
140379;Zooming Out
140380;Swiping Down
140382;Swiping Right
140383;Swiping Left
140385;Zooming In
140387;Doing other things
140388;Swiping Up
140390;Zooming In
140392;Swiping Right
140395;Doing other things
140396;Swiping Down
14040;Swiping Down
140404;Swiping Left
140406;Zooming Out
140408;Zooming In
140409;Zooming Out
14041;Zooming Out
140410;Swiping Down
140412;Swiping Right
140414;Swiping Up
140418;Swiping Right
140419;Zooming Out
140420;Swiping Left
140423;Doing other things
140424;Zooming Out
140426;Swiping Right
140428;Doing other things
140429;Zooming Out
14043;Zooming In
140431;Swiping Left
140435;Doing other things
140436;Swiping Up
140438;Doing other things
140439;Swiping Up
14044;Zooming In
140444;Swiping Down
140445;Doing other things
140447;Swiping Down
140448;Zooming Out
140449;Zooming In
140450;Swiping Down
140453;Doing other things
140457;Swiping Down
140458;Swiping Down
140462;Swiping Right
140468;Zooming Out
140469;Zooming In
140470;Zooming Out
140471;Doing other things
140474;Doing other things
140477;Swiping Up
140479;Zooming Out
14048;Swiping Right
140480;Doing other things
140483;Zooming Out
140484;Swiping Left
140486;Swiping Down
14049;Zooming Out
140492;Doing other things
140495;Swiping Right
140499;Doing other things
140500;Swiping Right
140501;Zooming Out
140502;Doing other things
140506;Swiping Down
140507;Doing other things
140508;Swiping Right
140511;Swiping Down
140512;Swiping Right
140513;Swiping Up
140514;Swiping Down
140515;Swiping Up
140519;Swiping Up
140520;Swiping Left
140522;Zooming In
140524;Zooming Out
140528;Swiping Up
140529;Doing other things
14053;Swiping Right
140530;Swiping Left
140531;Swiping Left
140536;Zooming In
140538;Swiping Down
140543;Swiping Down
140544;Swiping Right
140545;Doing other things
140548;Swiping Down
140549;Swiping Up
14055;Doing other things
140550;Zooming In
140551;Doing other things
140554;Zooming Out
140555;Swiping Up
140557;Zooming In
14056;Zooming Out
140561;Swiping Left
140562;Doing other things
140564;Swiping Right
140573;Swiping Up
140576;Swiping Right
140578;Swiping Left
14058;Swiping Down
140580;Swiping Left
140581;Zooming Out
140582;Zooming Out
140586;Swiping Up
140587;Swiping Left
140588;Doing other things
140589;Swiping Up
140590;Doing other things
140591;Zooming Out
140592;Zooming In
140595;Swiping Left
140597;Swiping Down
140598;Swiping Up
140599;Zooming In
14060;Swiping Right
140601;Doing other things
140602;Zooming Out
140603;Zooming Out
140604;Swiping Down
140605;Swiping Down
140608;Swiping Up
140610;Zooming In
140611;Swiping Left
140612;Swiping Left
140613;Swiping Left
140617;Swiping Up
140619;Swiping Up
14062;Zooming Out
140620;Swiping Right
140623;Swiping Up
140625;Zooming Out
140626;Doing other things
140627;Doing other things
14063;Swiping Left
140631;Swiping Up
140633;Zooming Out
140635;Zooming In
140638;Swiping Up
140639;Swiping Left
140640;Zooming Out
140643;Swiping Right
140645;Zooming Out
140646;Zooming In
140647;Doing other things
140649;Doing other things
140650;Doing other things
140651;Doing other things
140652;Zooming In
140654;Zooming Out
140655;Doing other things
140658;Zooming In
14066;Swiping Up
140660;Swiping Up
140664;Zooming Out
140667;Doing other things
140669;Zooming Out
14067;Swiping Up
140672;Swiping Right
140673;Swiping Down
140676;Doing other things
140680;Swiping Right
140682;Swiping Left
140688;Zooming In
140689;Doing other things
140690;Swiping Right
140693;Zooming In
140701;Swiping Left
140703;Doing other things
140705;Swiping Up
140707;Swiping Left
14071;Zooming Out
140710;Zooming Out
140711;Doing other things
140713;Zooming In
140714;Swiping Down
140716;Zooming In
14072;Swiping Up
140720;Doing other things
140721;Swiping Down
140722;Swiping Left
140724;Swiping Down
140728;Swiping Down
14073;Zooming Out
140731;Doing other things
140732;Doing other things
140734;Swiping Left
140740;Zooming In
140742;Swiping Right
140743;Doing other things
140748;Swiping Right
140749;Swiping Left
140750;Swiping Left
140751;Swiping Up
140753;Doing other things
140754;Zooming Out
140756;Doing other things
140760;Swiping Right
140763;Swiping Right
140766;Zooming Out
140767;Swiping Down
140768;Swiping Down
14077;Doing other things
140770;Swiping Up
140776;Swiping Down
140778;Zooming In
14078;Swiping Up
140780;Doing other things
140782;Zooming Out
140784;Swiping Up
140786;Swiping Right
140788;Swiping Left
140791;Swiping Up
140795;Swiping Left
14080;Doing other things
140801;Swiping Down
140807;Swiping Up
140810;Swiping Left
140813;Swiping Right
140817;Swiping Right
140818;Swiping Left
140819;Doing other things
140820;Swiping Down
140821;Swiping Down
140822;Zooming In
140825;Swiping Down
140834;Swiping Down
140835;Swiping Right
140837;Swiping Left
140839;Zooming Out
14084;Doing other things
140845;Doing other things
140848;Zooming In
14085;Swiping Left
140852;Swiping Up
140853;Swiping Left
140854;Doing other things
140855;Doing other things
140856;Zooming Out
140857;Swiping Up
140860;Zooming In
140869;Swiping Right
140870;Swiping Down
140877;Doing other things
140879;Swiping Up
140881;Doing other things
140887;Zooming Out
140889;Swiping Down
140891;Swiping Right
140892;Zooming Out
140895;Doing other things
140896;Swiping Right
140897;Zooming In
1409;Swiping Left
140900;Swiping Up
140901;Doing other things
140902;Zooming Out
140903;Zooming In
140904;Doing other things
140907;Swiping Left
140909;Swiping Down
140911;Swiping Right
140913;Doing other things
140914;Swiping Right
140915;Zooming Out
140918;Zooming In
140927;Swiping Down
140928;Swiping Up
140929;Doing other things
14093;Swiping Up
140931;Doing other things
140932;Swiping Left
140933;Swiping Left
140936;Zooming Out
140937;Swiping Up
140939;Doing other things
140948;Swiping Right
140949;Swiping Right
14095;Swiping Right
140951;Doing other things
140952;Zooming Out
140954;Zooming In
140956;Swiping Down
140957;Swiping Down
140958;Swiping Right
